ATL,Concourse E,10/14/2016,1200 - 1300,6,37,14,43,9,43,327,92,28,0,0,0,0,21,468,4,11
ATL,Concourse E,10/14/2016,1300 - 1400,6,22,11,29,8,29,378,112,0,0,0,0,0,27,517,3,17
ATL,Concourse E,10/14/2016,1400 - 1500,4,51,17,59,9,59,1401,160,85,90,0,0,0,74,1810,7,20
ATL,Concourse E,10/14/2016,1500 - 1600,8,48,22,78,14,78,720,233,59,42,25,0,0,56,1135,6,14
ATL,Concourse E,10/14/2016,1600 - 1700,5,29,9,30,7,30,896,160,0,0,0,0,0,45,1101,7,15
ATL,Concourse E,10/14/2016,1700 - 1800,2,61,10,61,4,61,1487,79,22,7,2,0,0,51,1648,9,14
ATL,Concourse E,10/14/2016,1800 - 1900,7,30,18,46,10,46,887,203,49,1,0,0,0,50,1190,9,14
ATL,Concourse E,10/14/2016,1900 - 2000,11,34,13,32,12,34,232,136,18,0,0,0,0,13,399,3,13
ATL,Concourse E,10/14/2016,2000 - 2100,0,8,7,28,3,28,700,98,0,0,0,0,0,36,834,4,16
ATL,Concourse F,10/14/2016,0500 - 0600,7,36,29,68,21,68,130,93,43,29,9,0,0,8,312,2,9
ATL,Concourse F,10/14/2016,1000 - 1100,4,17,8,17,5,17,139,8,0,0,0,0,0,3,150,1,5
ATL,Concourse F,10/14/2016,1100 - 1200,1,19,15,50,11,50,99,39,11,3,0,0,0,4,156,1,10
ATL,Concourse F,10/14/2016,1200 - 1300,3,12,9,23,7,23,103,23,0,0,0,0,0,3,129,1,11
ATL,Concourse F,10/14/2016,1300 - 1400,4,20,12,21,9,21,195,43,0,0,0,0,0,13,251,1,15
ATL,Concourse F,10/14/2016,1400 - 1500,7,18,28,59,15,59,209,66,20,20,0,0,0,11,326,2,10
ATL,Concourse F,10/14/2016,1900 - 2000,4,31,11,31,8,31,217,49,4,0,0,0,0,4,274,2,9
ATL,Concourse E,10/15/2016,0500 - 0600,0,25,13,61,7,61,725,95,78,10,3,0,0,30,941,4,14
ATL,Concourse E,10/15/2016,0800 - 0900,0,3,0,3,0,3,193,0,0,0,0,0,0,4,197,1,6
ATL,Concourse E,10/15/2016,1000 - 1100,12,23,14,23,12,23,117,33,0,0,0,0,0,9,159,1,6
ATL,Concourse E,10/15/2016,1100 - 1200,0,20,16,69,7,69,574,34,26,39,6,0,0,27,706,4,10
ATL,Concourse E,10/15/2016,1200 - 1300,1,40,24,62,8,62,146,11,15,8,2,0,0,8,190,2,15
ATL,Concourse E,10/15/2016,1300 - 1400,10,56,20,63,15,63,712,313,165,44,4,0,0,58,1296,8,16
ATL,Concourse E,10/15/2016,1400 - 1500,5,44,18,52,11,52,1775,429,234,44,0,0,0,101,2583,10,19
ATL,Concourse E,10/15/2016,1500 - 1600,5,49,18,60,9,60,854,141,65,36,0,0,0,51,1147,8,23
ATL,Concourse E,10/15/2016,1600 - 1700,7,50,7,30,7,50,1033,116,19,4,0,0,0,48,1220,8,11
ATL,Concourse E,10/15/2016,1700 - 1800,11,47,15,41,12,47,1127,295,176,1,0,0,0,60,1659,9,15
ATL,Concourse E,10/15/2016,1800 - 1900,15,64,25,71,17,71,910,558,244,65,11,0,0,66,1854,12,20
ATL,Concourse E,10/15/2016,1900 - 2000,15,48,19,51,16,51,557,207,171,16,0,0,0,37,988,6,19
ATL,Concourse E,10/15/2016,2000 - 2100,1,18,4,18,2,18,294,6,0,0,0,0,0,9,309,1,14
ATL,Concourse F,10/15/2016,0500 - 0600,9,33,49,73,29,73,48,14,11,14,22,0,0,4,113,1,10
ATL,Concourse F,10/15/2016,0900 - 1000,13,43,23,51,19,51,145,81,57,14,0,0,0,17,314,1,8
ATL,Concourse F,10/15/2016,1000 - 1100,3,11,3,10,3,11,143,0,0,0,0,0,0,5,148,1,4
ATL,Concourse F,10/15/2016,1100 - 1200,6,57,22,67,16,67,65,30,11,5,3,0,0,4,118,1,8
ATL,Concourse F,10/15/2016,1200 - 1300,4,19,40,80,17,80,124,21,3,13,21,0,0,6,188,2,12
ATL,Concourse F,10/15/2016,1500 - 1600,2,18,14,30,9,30,171,69,0,0,0,0,0,7,247,1,15
ATL,Concourse F,10/15/2016,1600 - 1700,8,41,16,48,12,48,167,41,18,2,0,0,0,8,236,1,15
ATL,Concourse F,10/15/2016,1700 - 1800,16,43,0,0,16,43,82,46,10,0,0,0,0,4,142,1,4
ATL,Concourse F,10/15/2016,1800 - 1900,10,31,19,40,15,40,137,69,19,0,0,0,0,6,231,1,15
ATL,Concourse F,10/15/2016,1900 - 2000,4,17,13,35,7,35,310,40,7,0,0,0,0,10,367,2,10
ATL,Concourse E,10/16/2016,0500 - 0600,0,12,7,29,4,29,639,88,0,0,0,0,0,24,751,4,15
ATL,Concourse E,10/16/2016,0600 - 0700,0,9,4,23,2,23,433,32,0,0,0,0,0,16,481,2,15
ATL,Concourse E,10/16/2016,0800 - 0900,1,12,4,14,2,14,197,0,0,0,0,0,0,11,208,1,8
ATL,Concourse E,10/16/2016,1000 - 1100,0,9,5,24,3,24,229,25,0,0,0,0,0,10,264,1,10
ATL,Concourse E,10/16/2016,1100 - 1200,2,43,14,54,6,54,829,99,64,7,0,0,0,48,1047,6,13
ATL,Concourse E,10/16/2016,1200 - 1300,0,0,25,51,22,51,26,18,13,10,0,0,0,3,70,1,8
ATL,Concourse E,10/16/2016,1300 - 1400,4,46,18,67,11,67,962,167,88,51,4,0,0,44,1316,8,19
ATL,Concourse E,10/16/2016,1400 - 1500,6,48,23,74,14,74,1267,389,182,94,44,0,0,81,2057,8,28
ATL,Concourse E,10/16/2016,1500 - 1600,1,17,5,36,3,36,670,25,16,0,0,0,0,24,735,4,13
ATL,Concourse E,10/16/2016,1600 - 1700,9,62,12,55,10,62,1103,331,84,14,2,0,0,73,1607,11,16
ATL,Concourse E,10/16/2016,1700 - 1800,17,46,23,73,19,73,326,420,106,11,19,0,0,39,921,6,17
ATL,Concourse E,10/16/2016,1800 - 1900,9,38,10,42,10,42,773,226,50,0,0,0,0,41,1090,8,15
ATL,Concourse E,10/16/2016,1900 - 2000,1,17,2,18,1,18,581,10,0,0,0,0,0,18,609,3,12
ATL,Concourse E,10/16/2016,2000 - 2100,0,8,1,15,1,15,317,0,0,0,0,0,0,14,331,2,16
ATL,Concourse F,10/16/2016,0500 - 0600,9,23,20,42,17,42,57,38,25,0,0,0,0,4,124,1,14
ATL,Concourse F,10/16/2016,1000 - 1100,6,24,22,26,7,26,125,19,0,0,0,0,0,5,149,1,6
ATL,Concourse F,10/16/2016,1100 - 1200,9,20,24,36,10,36,114,18,5,0,0,0,0,5,142,1,7
ATL,Concourse F,10/16/2016,1200 - 1300,8,47,29,50,21,50,32,7,19,7,0,0,0,2,67,1,8
ATL,Concourse F,10/16/2016,1300 - 1400,3,19,13,36,10,36,242,84,17,0,0,0,0,10,353,2,15
ATL,Concourse F,10/16/2016,1400 - 1500,12,30,37,69,31,69,85,110,113,73,14,0,0,14,409,2,19
ATL,Concourse F,10/16/2016,1500 - 1600,0,0,1,3,0,3,12,0,0,0,0,0,0,1,13,1,0
ATL,Concourse F,10/16/2016,1700 - 1800,19,60,22,60,20,60,131,138,54,33,0,0,0,12,368,1,12
ATL,Concourse F,10/16/2016,1800 - 1900,9,29,11,23,9,29,113,23,0,0,0,0,0,3,139,1,5
ATL,Concourse F,10/16/2016,1900 - 2000,3,9,5,11,4,11,123,0,0,0,0,0,0,7,130,1,9
ATL,Concourse F,10/16/2016,2000 - 2100,7,23,9,23,8,23,288,61,0,0,0,0,0,9,358,2,17
ATL,Concourse E,10/17/2016,0500 - 0600,0,24,29,47,11,47,63,4,19,2,0,0,0,2,90,1,9
ATL,Concourse E,10/17/2016,0600 - 0700,0,39,18,40,6,40,199,15,25,0,0,0,0,8,247,1,10
ATL,Concourse E,10/17/2016,0800 - 0900,0,8,3,14,1,14,194,0,0,0,0,0,0,4,198,1,10
ATL,Concourse E,10/17/2016,1100 - 1200,4,35,37,84,12,84,565,69,47,14,38,0,0,32,765,4,11
ATL,Concourse E,10/17/2016,1200 - 1300,0,14,40,97,16,97,83,7,2,1,14,3,0,6,116,1,10
ATL,Concourse E,10/17/2016,1300 - 1400,4,74,32,111,18,111,816,100,27,53,57,77,0,47,1177,7,15
ATL,Concourse E,10/17/2016,1400 - 1500,11,98,24,101,17,101,786,342,121,37,34,39,0,62,1421,6,26
ATL,Concourse E,10/17/2016,1500 - 1600,3,56,24,89,14,89,717,138,11,1,115,0,0,30,1012,5,24
ATL,Concourse E,10/17/2016,1600 - 1700,9,38,12,54,10,54,801,296,41,15,0,0,0,50,1203,7,21
ATL,Concourse E,10/17/2016,1700 - 1800,9,45,17,56,11,56,1058,348,109,19,0,0,0,57,1591,9,17
ATL,Concourse E,10/17/2016,1800 - 1900,7,44,17,53,9,53,904,174,59,15,0,0,0,46,1198,9,16
ATL,Concourse E,10/17/2016,1900 - 2000,2,20,4,21,3,21,744,18,0,0,0,0,0,31,793,5,15
ATL,Concourse E,10/17/2016,2000 - 2100,1,18,12,31,6,31,232,55,4,0,0,0,0,10,301,1,19
ATL,Concourse F,10/17/2016,0500 - 0600,6,40,29,74,21,74,478,218,143,79,45,0,0,31,994,5,14
ATL,Concourse F,10/17/2016,0900 - 1000,11,43,27,60,21,60,144,83,45,44,0,0,0,9,325,1,12
ATL,Concourse F,10/17/2016,1000 - 1100,4,20,10,27,5,27,135,11,0,0,0,0,0,5,151,1,6
ATL,Concourse F,10/17/2016,1100 - 1200,11,55,37,112,26,112,159,52,33,29,33,11,0,11,328,3,9
ATL,Concourse F,10/17/2016,1200 - 1300,21,105,59,118,42,118,110,94,17,24,66,65,0,12,388,4,14
ATL,Concourse F,10/17/2016,1400 - 1500,15,89,52,112,44,112,113,59,74,62,33,77,0,13,431,2,17
ATL,Concourse F,10/17/2016,1600 - 1700,13,49,27,54,20,54,74,52,29,12,0,0,0,5,172,1,11
ATL,Concourse F,10/17/2016,1800 - 1900,8,18,11,21,9,21,104,21,0,0,0,0,0,4,129,1,10
ATL,Concourse F,10/17/2016,2000 - 2100,7,30,19,46,16,46,115,60,48,2,0,0,0,7,232,2,17
ATL,Concourse E,10/18/2016,0500 - 0600,0,34,12,48,6,48,224,29,12,3,0,0,0,7,275,2,13
ATL,Concourse E,10/18/2016,0600 - 0700,0,16,3,16,1,16,226,2,0,0,0,0,0,12,240,1,8
ATL,Concourse E,10/18/2016,0800 - 0900,0,3,2,11,0,11,182,0,0,0,0,0,0,9,191,1,9
ATL,Concourse E,10/18/2016,1000 - 1100,0,10,2,10,1,10,145,0,0,0,0,0,0,5,150,1,9
ATL,Concourse E,10/18/2016,1100 - 1200,5,65,22,90,12,90,641,78,67,53,30,0,0,41,910,6,16
ATL,Concourse E,10/18/2016,1200 - 1300,4,28,13,43,8,43,181,39,17,0,0,0,0,9,246,2,15
ATL,Concourse E,10/18/2016,1300 - 1400,6,34,15,47,10,47,774,171,55,1,0,0,0,40,1041,6,18
ATL,Concourse E,10/18/2016,1400 - 1500,4,32,13,57,8,57,1040,133,44,28,0,0,0,50,1295,6,18
ATL,Concourse E,10/18/2016,1500 - 1600,3,37,11,40,6,40,405,62,11,0,0,0,0,21,499,4,17
ATL,Concourse E,10/18/2016,1600 - 1700,10,47,11,54,11,54,1094,275,177,13,0,0,0,65,1624,10,18
ATL,Concourse E,10/18/2016,1700 - 1800,9,35,13,41,10,41,653,206,33,0,0,0,0,40,932,6,16
ATL,Concourse E,10/18/2016,1800 - 1900,6,36,10,33,7,36,761,162,27,0,0,0,0,37,987,8,12
ATL,Concourse E,10/18/2016,1900 - 2000,7,39,11,41,8,41,380,116,32,0,0,0,0,28,556,4,11
ATL,Concourse F,10/18/2016,0500 - 0600,2,35,21,65,16,65,289,140,50,36,6,0,0,15,536,3,17
ATL,Concourse F,10/18/2016,0900 - 1000,7,37,16,41,12,41,156,45,25,0,0,0,0,6,232,1,10
ATL,Concourse F,10/18/2016,1100 - 1200,19,60,57,85,43,85,49,6,2,18,54,0,0,5,134,2,11
ATL,Concourse F,10/18/2016,1200 - 1300,16,55,43,82,27,82,21,2,3,7,8,0,0,2,43,1,9
ATL,Concourse F,10/18/2016,1300 - 1400,5,40,32,67,25,67,140,51,59,43,24,0,0,11,328,2,15
ATL,Concourse F,10/18/2016,1400 - 1500,5,25,29,69,23,69,163,59,23,47,32,0,0,10,334,2,15
ATL,Concourse F,10/18/2016,1500 - 1600,5,32,21,48,18,48,94,53,41,4,0,0,0,5,197,1,14
ATL,Concourse F,10/18/2016,2000 - 2100,8,44,19,45,15,45,334,86,105,0,0,0,0,17,542,3,13
ATL,Concourse E,10/19/2016,0500 - 0600,0,29,14,56,9,56,393,47,46,14,0,0,0,19,519,3,15
ATL,Concourse E,10/19/2016,0600 - 0700,2,40,22,40,9,40,153,48,27,0,0,0,0,9,237,1,15
ATL,Concourse E,10/19/2016,0900 - 1000,1,25,9,29,6,29,186,46,0,0,0,0,0,10,242,1,11
ATL,Concourse E,10/19/2016,1000 - 1100,1,11,3,11,1,11,73,0,0,0,0,0,0,5,78,1,7
ATL,Concourse E,10/19/2016,1100 - 1200,2,31,9,37,5,37,553,86,14,0,0,0,0,30,683,5,13
ATL,Concourse E,10/19/2016,1200 - 1300,1,30,13,32,5,32,189,41,4,0,0,0,0,9,243,1,11
ATL,Concourse E,10/19/2016,1300 - 1400,2,33,12,56,7,56,728,74,51,22,0,0,0,35,910,8,16
ATL,Concourse E,10/19/2016,1400 - 1500,2,30,15,56,8,56,760,97,75,22,0,0,0,47,1001,4,15
ATL,Concourse E,10/19/2016,1500 - 1600,2,27,8,30,5,30,941,110,0,0,0,0,0,44,1095,7,19
ATL,Concourse E,10/19/2016,1600 - 1700,8,42,11,42,9,42,622,190,18,0,0,0,0,36,866,6,24
ATL,Concourse E,10/19/2016,1700 - 1800,8,44,17,50,10,50,797,269,74,10,0,0,0,39,1189,8,19
ATL,Concourse E,10/19/2016,1800 - 1900,6,18,11,26,7,26,420,33,0,0,0,0,0,19,472,4,16
ATL,Concourse E,10/19/2016,1900 - 2000,7,33,13,41,9,41,538,180,37,0,0,0,0,33,788,5,16
ATL,Concourse E,10/19/2016,2000 - 2100,1,14,9,25,5,25,265,42,0,0,0,0,0,14,321,1,19
ATL,Concourse F,10/19/2016,0500 - 0600,5,24,19,44,14,44,202,61,44,0,0,0,0,9,316,2,14
ATL,Concourse F,10/19/2016,0600 - 0700,7,51,35,59,29,59,61,25,52,55,0,0,0,6,199,1,16
ATL,Concourse F,10/19/2016,0800 - 0900,4,20,8,20,6,20,154,14,0,0,0,0,0,4,172,1,9
ATL,Concourse F,10/19/2016,1100 - 1200,8,41,26,56,19,56,45,1,18,8,0,0,0,3,75,1,13
ATL,Concourse F,10/19/2016,1400 - 1500,4,30,24,59,20,59,85,10,43,18,0,0,0,5,161,1,13
ATL,Concourse F,10/19/2016,1600 - 1700,8,25,16,36,12,36,76,30,5,0,0,0,0,7,118,1,12
ATL,Concourse F,10/19/2016,1700 - 1800,4,15,4,11,4,15,129,0,0,0,0,0,0,2,131,1,4
ATL,Concourse F,10/19/2016,1800 - 1900,4,16,13,15,4,16,135,2,0,0,0,0,0,4,141,1,7
ATL,Concourse F,10/19/2016,1900 - 2000,3,23,10,28,6,28,224,29,0,0,0,0,0,8,261,2,12
ATL,Concourse F,10/19/2016,2000 - 2100,4,21,15,33,11,33,196,90,9,0,0,0,0,5,300,2,18
ATL,Concourse E,10/20/2016,0500 - 0600,0,15,6,24,3,24,649,42,0,0,0,0,0,24,715,4,17
ATL,Concourse E,10/20/2016,0800 - 0900,0,17,3,22,2,22,381,18,0,0,0,0,0,15,414,2,8
ATL,Concourse E,10/20/2016,1000 - 1100,1,12,8,16,3,16,72,5,0,0,0,0,0,2,79,1,8
ATL,Concourse E,10/20/2016,1100 - 1200,1,22,6,25,3,25,398,29,0,0,0,0,0,22,449,3,9
ATL,Concourse E,10/20/2016,1200 - 1300,0,20,7,40,3,40,555,51,13,0,0,0,0,26,645,5,15
ATL,Concourse E,10/20/2016,1300 - 1400,3,29,21,62,10,62,499,55,32,45,1,0,0,25,657,5,13
ATL,Concourse E,10/20/2016,1400 - 1500,4,25,6,33,5,33,927,104,9,0,0,0,0,44,1084,5,12
ATL,Concourse E,10/20/2016,1500 - 1600,6,44,16,50,11,50,914,236,147,24,0,0,0,59,1380,6,16
ATL,Concourse E,10/20/2016,1600 - 1700,8,39,7,37,8,39,802,215,36,0,0,0,0,40,1093,8,15
ATL,Concourse E,10/20/2016,1700 - 1800,4,31,10,43,6,43,1131,162,34,0,0,0,0,58,1385,7,16
ATL,Concourse E,10/20/2016,1800 - 1900,17,43,17,46,17,46,456,294,187,2,0,0,0,34,973,8,16
ATL,Concourse E,10/20/2016,1900 - 2000,4,23,11,35,5,35,570,50,7,0,0,0,0,29,656,6,12
ATL,Concourse E,10/20/2016,2000 - 2100,0,6,2,14,1,14,703,0,0,0,0,0,0,30,733,3,19
ATL,Concourse F,10/20/2016,0500 - 0600,1,10,6,22,3,22,318,9,0,0,0,0,0,11,338,2,17
ATL,Concourse F,10/20/2016,1000 - 1100,6,36,23,56,17,56,149,38,43,17,0,0,0,8,255,1,11
